Name: CCTV-1, URL: http://61.136.172.236:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 514 ms, Speed: 0.01 M/s, Resolution: None
Name: NewTV 古装剧场, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 超级体育, URL: http://[2409:8087:5e08:24::d]:6610/000000001000/1000000001000009601/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=YanG-1989$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 超级电影, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 超级电视剧, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 东北热剧, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 海外剧场, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 中国功夫, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 军旅剧场, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 惊悚悬疑, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 潮妈辣婆, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 精品体育, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 精品纪录, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 家庭剧场, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010074/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 精品大剧, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 军事评论, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 明星大片, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 欢乐剧场, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 精品萌宠, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 超级综艺, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 金牌综艺, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: NewTV 魅力潇湘, URL: http://[2409:8087:5e00:24::029]:6610/000000001000/2000000003000000041/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000041&IASHttpSessionId=OTT19019320240419154124000281$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 咪咕直播4K Ⅰ, URL: http://[2409:8087:5e08:24::15]:6610/000000001000/3000000010000005180/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 咪咕直播4K Ⅱ, URL: http://[2409:8087:5e08:24::15]:6610/000000001000/3000000010000015686/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015686&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 古天乐电影, URL: http://1.94.31.214:35455/huya/29982675$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 甄子丹电影, URL: http://1.94.31.214:35455/huya/11352935$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 狄仁杰系列, URL: http://1.94.31.214:35455/huya/30080229$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 沈腾电影, URL: http://1.94.31.214:35455/huya/11601968$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 黄渤电影, URL: http://1.94.31.214:35455/huya/11352876$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 强森电影, URL: http://1.94.31.214:35455/huya/21059581$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 王晶电影, URL: http://1.94.31.214:35455/huya/11602058$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 金庸武侠, URL: http://1.94.31.214:35455/huya/11342435$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 功夫电影, URL: http://1.94.31.214:35455/huya/11352941$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 贺岁电影, URL: http://1.94.31.214:35455/huya/11601986$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: X战警电影, URL: http://zzy789.xyz/douyu1.php?id=9651304$订阅源, Date: None, Delay: 3745 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 欧美大片, URL: http://zzy789.xyz/douyu1.php?id=2793084$订阅源, Date: None, Delay: 3745 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 欧美大片, URL: http://epg.112114.eu.org/douyu/2793084$订阅源, Date: None, Delay: 1005 ms, Speed: 3.03 M/s, Resolution: 1280x720
Name: 倩女幽魂妖魔道, URL: http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8$订阅源, Date: None, Delay: 255 ms, Speed: 1.24 M/s, Resolution: 1350x720
Name: 倩女幽魂人间道, URL: http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8$订阅源, Date: None, Delay: 255 ms, Speed: 1.24 M/s, Resolution: 1350x720
Name: 倩女幽魂道道道, URL: http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8$订阅源, Date: None, Delay: 255 ms, Speed: 1.24 M/s, Resolution: 1350x720
Name: 人在囧途, URL: http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8$订阅源, Date: None, Delay: 255 ms, Speed: 1.24 M/s, Resolution: 1350x720
Name: 拆弹专家1, URL: https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8$订阅源, Date: None, Delay: 88 ms, Speed: 0.00 M/s, Resolution: 1280x536
Name: 拆弹专家2, URL: https://vip.ffzy-online.com/20221015/722_e32c42bc/index.m3u8$订阅源, Date: None, Delay: 88 ms, Speed: 0.00 M/s, Resolution: 1280x536
Name: 龙门飞甲, URL: http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8$订阅源, Date: None, Delay: 255 ms, Speed: 1.24 M/s, Resolution: 1350x720
Name: 延禧攻略, URL: http://223.85.105.11/test-txdwk.flv.huya.com/src/1099531840940-1099531840940-86814878328684544-2199063805336-10057-A-0-1.m3u8$订阅源, Date: None, Delay: 485 ms, Speed: 0.95 M/s, Resolution: 960x720
Name: 神探狄仁杰第一部, URL: http://223.85.105.11/test-txdwk.flv.huya.com/src/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.m3u8$订阅源, Date: None, Delay: 485 ms, Speed: 0.95 M/s, Resolution: 960x720
Name: 神探狄仁杰第三部, URL: http://223.85.105.11/test-txdwk.flv.huya.com/src/1394575548-1394575548-5989656370461278208-2789274552-10057-A-0-1.m3u8$订阅源, Date: None, Delay: 485 ms, Speed: 0.95 M/s, Resolution: 960x720
Name: 欢乐颂, URL: http://zzy789.xyz/douyu1.php?id=3756989$订阅源, Date: None, Delay: 3745 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 雪豹, URL: http://1.94.31.214:35455/huya/29580970$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 特种兵之火凤凰, URL: http://223.85.105.11/test-txdwk.flv.huya.com/src/1239543150714-1239543150714-11135001069078183936-2479086424884-10057-A-0-1.m3u8$订阅源, Date: None, Delay: 485 ms, Speed: 0.95 M/s, Resolution: 960x720
Name: 士兵突击, URL: http://1.94.31.214:35455/huya/11342430$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 神雕侠侣, URL: http://1.94.31.214:35455/huya/11352964$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 神雕侠侣, URL: http://1.94.31.214:35455/huya/23865171$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 神雕侠侣, URL: https://live.metshop.top/yy/1351762426$订阅源, Date: None, Delay: 3844 ms, Speed: 0.12 M/s, Resolution: 800x600
Name: 陈情令, URL: http://182.40.120.195/test-txdwk.flv.huya.com/src/1239543150218-1239543150218-11134998938774405120-2479086423892-10057-A-0-1.m3u8$订阅源, Date: None, Delay: 1195 ms, Speed: 1.37 M/s, Resolution: 1920x1080
Name: 陈情令, URL: https://live.metshop.top/yy/1382745121$订阅源, Date: None, Delay: 3844 ms, Speed: 0.12 M/s, Resolution: 800x600
Name: 庆余年, URL: http://1.94.31.214:35455/huya/11352960$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 庆余年, URL: http://rihou.cc:555/huyad.php?id=11352960$订阅源, Date: None, Delay: 2405 ms, Speed: 0.13 M/s, Resolution: 640x464
Name: 庆余年, URL: https://live.metshop.top/douyu/5908256$订阅源, Date: None, Delay: 3844 ms, Speed: 0.12 M/s, Resolution: 800x600
Name: 鬼吹灯之精绝古城, URL: http://1.94.31.214:35455/huya/11352871$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 鬼吹灯之怒晴湘西, URL: http://1.94.31.214:35455/huya/11602075$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 鬼吹灯之龙岭迷窟, URL: http://1.94.31.214:35455/huya/29465863$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 鬼吹灯之云南虫谷, URL: http://1.94.31.214:35455/huya/11352898$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 伪装者, URL: https://www.goodiptv.club/yy/1354936244$订阅源, Date: None, Delay: 3856 ms, Speed: 0.25 M/s, Resolution: 1280x720
Name: 西游记后传, URL: https://live.metshop.top/yy/1353392400$订阅源, Date: None, Delay: 3844 ms, Speed: 0.12 M/s, Resolution: 800x600
Name: 西游记续集, URL: http://zzy789.xyz/douyu1.php?id=3113309$订阅源, Date: None, Delay: 3745 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 狂飙, URL: https://www.goodiptv.club/yy/14072363$订阅源, Date: None, Delay: 3856 ms, Speed: 0.25 M/s, Resolution: 1280x720
Name: 乌龙闯情关, URL: http://1.94.31.214:35455/huya/26355767$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 永夜星河, URL: http://1.94.31.214:35455/huya/23734169$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 柳舟计, URL: http://1.94.31.214:35455/huya/23860039$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 大秦赋, URL: http://1.94.31.214:35455/huya/23903130$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 唐诡之西行, URL: http://1.94.31.214:35455/huya/26355763$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 玫瑰的故事, URL: http://1.94.31.214:35455/huya/23865142$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 梦中的那片海, URL: http://1.94.31.214:35455/huya/26355765$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 楚汉骄雄, URL: http://1.94.31.214:35455/huya/29465854$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 西游记1, URL: http://1.94.31.214:35455/huya/23728660$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 西游记2, URL: http://1.94.31.214:35455/huya/29465859$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 寻秦记, URL: http://1.94.31.214:35455/huya/29465848$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 寻秦记, URL: https://lunbo.freetv.top/yy/1382851591$订阅源, Date: None, Delay: 1361 ms, Speed: 0.00 M/s, Resolution: None
Name: 大唐双龙传, URL: http://1.94.31.214:35455/huya/23728674$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 刑事侦缉档案, URL: http://1.94.31.214:35455/huya/29465856$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 法政先锋, URL: http://1.94.31.214:35455/huya/23863804$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 洗冤录, URL: http://1.94.31.214:35455/huya/29465851$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 陀枪师姐, URL: http://1.94.31.214:35455/huya/29465857$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 陀枪师姐, URL: https://live.metshop.top/yy/1382688521$订阅源, Date: None, Delay: 3844 ms, Speed: 0.12 M/s, Resolution: 800x600
Name: 使徒行者, URL: http://1.94.31.214:35455/huya/23734256$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 鉴证实录, URL: http://1.94.31.214:35455/huya/23903183$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 金枝欲孽, URL: http://1.94.31.214:35455/huya/23865036$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 扫黄先锋, URL: http://1.94.31.214:35455/huya/29465855$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 创世纪, URL: http://1.94.31.214:35455/huya/29465852$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 妙手仁心, URL: http://1.94.31.214:35455/huya/29465853$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 大时代, URL: http://1.94.31.214:35455/huya/23865161$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 野蛮亲家, URL: http://1.94.31.214:35455/huya/23863796$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: 笑看风云, URL: http://1.94.31.214:35455/huya/29465858$订阅源, Date: None, Delay: 2784 ms, Speed: 0.23 M/s, Resolution: 960x720
Name: BRTV纪实科教, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: BRTV卡酷少儿, URL: http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 上海新闻, URL: http://[2409:8087:5e00:24::029]:6610/000000001000/2000000002000000005/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000005&IASHttpSessionId=OTT19019320240419154124000281$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 上海新闻, URL: http://61.173.144.157:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 1121 ms, Speed: 0.04 M/s, Resolution: 1920x1080
Name: 茶频道, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031209/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 广州新闻, URL: http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3$订阅源, Date: None, Delay: 12366 ms, Speed: 0.00 M/s, Resolution: None
Name: 广州新闻, URL: http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8$订阅源, Date: None, Delay: 461 ms, Speed: 0.34 M/s, Resolution: 1280x720
Name: 广州影视频道, URL: http://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=1bd3a1082ab5b89f48c1bff9a3760da4&txTime=18d57929bd4$订阅源, Date: None, Delay: 12366 ms, Speed: 0.00 M/s, Resolution: None
Name: 广州电视台法治频道, URL: http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493$订阅源, Date: None, Delay: 12366 ms, Speed: 0.00 M/s, Resolution: None
Name: 4K南国都市频道, URL: http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4$订阅源, Date: None, Delay: 12366 ms, Speed: 0.00 M/s, Resolution: None
Name: 1983年春晚, URL: http://txmov2.a.kwimgs.com/bs3/video-hls/5207287136834522947_hlshd15.m3u8$订阅源, Date: None, Delay: 169 ms, Speed: 73.23 M/s, Resolution: 768x576
Name: 1984年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5229242184269609742_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1985年春晚, URL: http://txmov2.a.kwimgs.com/bs3/video-hls/5227271857652377954_hlshd15.m3u8$订阅源, Date: None, Delay: 169 ms, Speed: 73.23 M/s, Resolution: 768x576
Name: 1986年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1987年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1988年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1989年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1992年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1993年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1994年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1995年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1996年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5202783562064785590_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1997年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1998年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 1999年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2000年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2001年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2002年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2003年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5232338436280256836_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2004年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2005年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2006年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2007年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2008年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2009年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5214042558858339330_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2010年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5210664862006975841_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2011年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5243597434070590481_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2012年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2013年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5241627109089548390_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2014年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2015年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2016年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5238530884094441260_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2017年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5191524564569524830_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2018年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5212635188105848764_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2019年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5239093835831655107_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2020年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2021年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5255700831151909807_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
Name: 2022年春晚, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5224457109297710655_hlshd15.m3u8$订阅源, Date: None, Delay: 5 ms, Speed: 55.89 M/s, Resolution: 768x576
